DateOccured,MonthReportedtoMSHP,Count,Crime,District,Neighborhood,XCoord,YCoord,TMAX  ,TMIN  
2012-08-30,2012-09,1,64701,9,39,890395.3,1016937.0,356.0,211.0
2012-08-30,2012-09,1,182130,5,60,905100.6,1025104.0,356.0,211.0
2012-08-30,2012-09,1,151110,6,70,884933.3,1040146.0,356.0,211.0
2012-08-30,2012-09,1,67701,4,62,908759.4,1021921.0,356.0,211.0
2012-08-30,2012-09,1,67701,3,15,892395.3,1004547.0,356.0,211.0
2012-08-30,2012-09,1,65701,7,50,888385.1,1034765.0,356.0,211.0
2012-08-30,2012-09,1,266999,7,52,889665.3,1033010.0,356.0,211.0
2012-08-30,2012-09,-1,265321,3,21,0.0,0.0,356.0,211.0
2012-08-30,2012-09,1,65701,9,59,901024.9,1022053.0,356.0,211.0
2012-08-30,2012-09,1,51312,9,39,888298.9,1015759.0,356.0,211.0
2012-08-30,2012-09,1,71013,6,70,885467.1,1039461.0,356.0,211.0
2012-08-30,2012-09,1,65701,7,46,880609.4,1025053.0,356.0,211.0
2012-08-30,2012-09,1,72113,6,70,885467.1,1039461.0,356.0,211.0
2012-08-30,2012-09,1,65701,2,6,882394.5,1000501.0,356.0,211.0
2012-08-31,2012-09,1,91114,3,15,891869.6,1003753.0,283.0,239.0
2012-08-31,2012-09,1,72130,4,36,903636.8,1018828.0,283.0,239.0
2012-08-31,2012-09,1,183400,4,36,905919.7,1019148.0,283.0,239.0
2012-08-31,2012-09,1,142320,1,5,884598.9,999354.1,283.0,239.0
2012-08-31,2012-09,1,264100,3,24,898156.4,1009496.0,283.0,239.0
2012-08-31,2012-09,1,65701,2,0,0.0,0.0,283.0,239.0
2012-08-31,2012-09,1,41013,1,16,889849.0,1003566.0,283.0,239.0
2012-08-31,2012-09,1,69602,1,1,892657.6,993000.8,283.0,239.0
2012-08-31,2012-09,1,67701,3,15,892640.6,1005207.0,283.0,239.0
2012-08-31,2012-09,1,67701,4,35,909072.7,1017093.0,283.0,239.0
2012-08-31,2012-09,1,65601,8,57,895657.7,1028977.0,283.0,239.0
2012-08-31,2012-09,1,183130,5,63,905396.9,1027622.0,283.0,239.0
2012-08-31,2012-09,1,67701,2,7,879804.8,1003645.0,283.0,239.0
2012-08-31,2012-09,1,67701,9,38,887396.8,1020150.0,283.0,239.0
2012-08-31,2012-09,1,67601,4,35,908726.1,1016735.0,283.0,239.0
2012-08-31,2012-09,1,69602,9,38,892064.6,1021758.0,283.0,239.0
2012-08-31,2012-09,1,65701,2,12,882935.9,1015878.0,283.0,239.0
2012-08-31,2012-09,1,52312,6,86,0.0,0.0,283.0,239.0
2012-08-31,2012-09,1,69702,6,76,890880.2,1046625.0,283.0,239.0
2012-08-31,2012-09,1,72140,3,27,889770.2,1012869.0,283.0,239.0
2012-08-31,2012-09,1,91123,5,63,907350.3,1025616.0,283.0,239.0
2012-08-31,2012-09,1,71013,2,12,884487.9,1011780.0,283.0,239.0
2012-08-31,2012-09,1,65701,9,38,888628.4,1026138.0,283.0,239.0
2012-08-31,2012-09,-1,71013,2,12,884487.9,1011780.0,283.0,239.0
2012-08-31,2012-09,1,65601,7,48,877122.5,1027707.0,283.0,239.0
2012-08-31,2012-09,1,67701,1,3,889627.1,996368.1,283.0,239.0
2012-08-31,2012-09,1,142320,6,76,888488.5,1044043.0,283.0,239.0
2012-08-31,2012-09,1,52312,4,62,907552.3,1020622.0,283.0,239.0
2012-08-31,2012-09,1,51312,6,69,896014.3,1034664.0,283.0,239.0
2012-08-31,2012-09,1,65701,9,38,888912.8,1025703.0,283.0,239.0
2012-08-31,2012-09,1,73313,2,42,879438.9,1017840.0,283.0,239.0
2012-08-31,2012-09,1,52322,3,18,902157.5,1003076.0,283.0,239.0
2012-08-31,2012-09,1,73313,7,52,889474.1,1033469.0,283.0,239.0
2012-08-31,2012-09,1,64711,4,33,904837.5,1013710.0,283.0,239.0
2012-08-31,2012-09,1,265321,3,21,904608.9,1010253.0,283.0,239.0
2012-08-31,2012-09,1,65701,6,69,892237.1,1036668.0,283.0,239.0
2012-08-31,2012-09,1,69702,2,12,884457.8,1013522.0,283.0,239.0
2012-08-31,2012-09,1,142320,6,69,897025.8,1036663.0,283.0,239.0
2012-08-31,2012-09,1,69702,4,36,904158.9,1018716.0,283.0,239.0
2012-08-31,2012-09,1,51221,9,59,900041.1,1021791.0,283.0,239.0
2012-08-31,2012-09,1,71013,1,5,884401.8,1000942.0,283.0,239.0
2012-08-31,2012-09,1,142320,3,22,900195.6,1009126.0,283.0,239.0
2012-08-31,2012-09,1,265321,6,72,890909.9,1044371.0,283.0,239.0
2012-08-31,2012-09,1,64701,6,76,889278.3,1047314.0,283.0,239.0
2012-08-31,2012-09,1,71040,9,39,889802.9,1017157.0,283.0,239.0
2012-08-31,2012-09,1,266999,7,50,887358.4,1037172.0,283.0,239.0
2012-08-31,2012-09,1,91113,9,39,891002.4,1017970.0,283.0,239.0
2012-08-31,2012-09,1,67701,4,35,908187.4,1018534.0,283.0,239.0
2012-08-31,2012-09,1,51312,5,60,904022.6,1027132.0,283.0,239.0
2012-08-31,2012-09,1,65601,4,35,910145.3,1018391.0,283.0,239.0
2012-08-31,2012-09,1,65701,8,56,892855.8,1032683.0,283.0,239.0
2012-08-31,2012-09,1,142320,9,38,889460.1,1022877.0,283.0,239.0
2012-08-31,2012-09,1,51112,1,5,887924.2,1000506.0,283.0,239.0
2012-09-01,2012-09,1,64701,6,76,889820.6,1044935.0,278.0,233.0
2012-09-01,2012-09,1,265321,6,74,894294.0,1051761.0,278.0,233.0
2012-09-01,2012-09,1,265321,4,36,905320.7,1017431.0,278.0,233.0
2012-09-01,2012-09,1,31111,6,69,893441.1,1034064.0,278.0,233.0
2012-09-01,2012-09,1,91114,9,59,900871.2,1023078.0,278.0,233.0
2012-09-01,2012-09,1,71013,4,60,905741.3,1022958.0,278.0,233.0
2012-09-01,2012-09,1,211000,3,15,886251.3,1004478.0,278.0,233.0
2012-09-01,2012-09,1,72113,4,36,906779.9,1019635.0,278.0,233.0
2012-09-01,2012-09,1,36311,4,36,905945.6,1019607.0,278.0,233.0
2012-09-01,2012-09,1,91113,9,38,888006.3,1023360.0,278.0,233.0
2012-09-01,2012-09,1,51322,2,9,873290.8,1004492.0,278.0,233.0
2012-09-01,2012-09,1,69602,4,60,906059.4,1024639.0,278.0,233.0
2012-09-01,2012-09,1,91303,3,25,896093.7,1010824.0,278.0,233.0
2012-09-01,2012-09,1,229999,4,36,904617.2,1018609.0,278.0,233.0
2012-09-01,2012-09,1,51122,3,15,889906.3,1004380.0,278.0,233.0
2012-09-01,2012-09,1,64701,5,65,905464.9,1031247.0,278.0,233.0
2012-09-01,2012-09,1,31212,6,69,893441.1,1034064.0,278.0,233.0
2012-09-01,2012-09,1,250000,3,20,906290.3,1011593.0,278.0,233.0
2012-09-01,2012-09,1,264100,4,36,904555.8,1018724.0,278.0,233.0
2012-09-01,2012-09,1,42016,6,71,894602.9,1040789.0,278.0,233.0
2012-09-01,2012-09,1,266510,4,36,904674.1,1018830.0,278.0,233.0
2012-09-01,2012-09,1,51322,8,56,893386.4,1031860.0,278.0,233.0
2012-09-01,2012-09,1,51312,5,65,905488.7,1031777.0,278.0,233.0
2012-09-01,2012-09,1,64701,6,75,906553.4,1060953.0,278.0,233.0
2012-09-01,2012-09,1,43016,8,57,892895.4,1029289.0,278.0,233.0
2012-09-01,2012-09,1,265321,7,51,888171.9,1030307.0,278.0,233.0
2012-09-01,2012-09,1,67701,7,49,883561.5,1027076.0,278.0,233.0
2012-09-01,2012-09,1,142320,1,1,891633.2,996266.1,278.0,233.0
2012-09-01,2012-09,1,31421,2,7,879568.8,1004479.0,278.0,233.0
2012-09-01,2012-09,1,51322,4,62,909067.0,1020843.0,278.0,233.0
2012-09-01,2012-09,1,265321,3,25,894107.1,1005379.0,278.0,233.0
2012-09-01,2012-09,1,67701,4,35,907779.2,1018012.0,278.0,233.0
2012-09-01,2012-09,1,182400,9,29,894661.8,1015656.0,278.0,233.0
2012-09-01,2012-09,1,51122,9,77,896595.5,1025309.0,278.0,233.0
2012-09-01,2012-09,1,65701,3,0,0.0,0.0,278.0,233.0
2012-09-01,2012-09,1,65701,8,53,888043.0,1028216.0,278.0,233.0
2012-09-01,2012-09,1,265321,2,7,879805.8,1004908.0,278.0,233.0
2012-09-01,2012-09,1,63701,2,7,879568.8,1004479.0,278.0,233.0
2012-09-01,2012-09,1,142320,8,55,890490.1,1029554.0,278.0,233.0
2012-09-01,2012-09,1,31111,8,56,895809.6,1032501.0,278.0,233.0
2012-09-01,2012-09,1,91114,6,68,897549.8,1033384.0,278.0,233.0
2012-09-01,2012-09,1,71013,5,60,903263.8,1026997.0,278.0,233.0
2012-09-01,2012-09,1,115400,1,16,895735.1,1001527.0,278.0,233.0
2012-09-01,2012-09,1,142320,3,30,896173.8,1007279.0,278.0,233.0
2012-09-01,2012-09,1,91114,2,9,878801.5,1007644.0,278.0,233.0
2012-09-01,2012-09,1,71013,1,17,894404.6,996509.1,278.0,233.0
2012-09-01,2012-09,1,67601,4,35,908657.5,1019991.0,278.0,233.0
2012-09-01,2012-09,1,64601,4,35,908592.8,1017860.0,278.0,233.0
2012-09-01,2012-09,1,64701,2,10,877552.6,1014503.0,278.0,233.0
2012-09-01,2012-09,1,64701,9,39,889651.0,1017156.0,278.0,233.0
2012-09-01,2012-09,1,266510,4,36,905704.1,1019717.0,278.0,233.0
2012-09-01,2012-09,1,142320,3,27,892506.1,1010843.0,278.0,233.0
2012-09-01,2012-09,1,266510,4,35,907622.4,1016267.0,278.0,233.0
2012-09-01,2012-09,1,65701,4,0,0.0,0.0,278.0,233.0
2012-09-01,2012-09,1,64701,9,39,888102.5,1018038.0,278.0,233.0
2012-09-01,2012-09,1,265321,3,18,900549.7,1003740.0,278.0,233.0
2012-09-01,2012-09,1,41013,7,48,880904.4,1029413.0,278.0,233.0
2012-09-01,2012-09,1,51312,1,16,890205.0,997782.1,278.0,233.0
2012-09-01,2012-09,1,142320,3,25,893920.8,1005970.0,278.0,233.0
2012-09-01,2012-09,1,182250,4,36,904469.9,1018882.0,278.0,233.0
2012-09-01,2012-09,1,64701,7,50,885477.3,1038750.0,278.0,233.0
2012-09-01,2012-09,1,65601,4,35,909766.3,1018424.0,278.0,233.0
2012-09-01,2012-09,1,71040,4,33,905529.1,1014341.0,278.0,233.0
2012-09-01,2012-09,1,64601,4,35,909421.3,1015922.0,278.0,233.0
2012-09-01,2012-09,1,62701,6,68,897670.4,1032896.0,278.0,233.0
2012-09-01,2012-09,1,64601,7,50,885556.4,1038533.0,278.0,233.0
2012-09-01,2012-09,1,65701,3,25,895316.1,1009712.0,278.0,233.0
2012-09-01,2012-09,1,91114,9,39,890350.1,1016786.0,278.0,233.0
2012-09-01,2012-09,1,91114,9,39,890350.1,1016786.0,278.0,233.0
2012-09-01,2012-09,1,182999,5,66,902794.7,1034754.0,278.0,233.0
2012-09-01,2012-09,1,182400,4,35,909862.3,1019186.0,278.0,233.0
2012-09-01,2012-09,1,64701,3,27,890533.3,1010689.0,278.0,233.0
2012-09-01,2012-09,1,71030,9,39,889506.2,1016634.0,278.0,233.0
2012-09-01,2012-09,1,265321,1,16,892211.1,1003398.0,278.0,233.0
2012-09-01,2012-09,1,69702,4,60,907625.4,1022548.0,278.0,233.0
2012-09-01,2012-09,1,71013,5,67,902317.9,1031189.0,278.0,233.0
2012-09-01,2012-09,1,142320,4,62,908656.6,1021197.0,278.0,233.0
2012-09-01,2012-09,1,91114,3,18,900300.9,1003748.0,278.0,233.0
2012-09-01,2012-09,1,21000,8,53,889013.6,1026905.0,278.0,233.0
2012-09-01,2012-09,1,65701,4,35,909422.4,1016993.0,278.0,233.0
2012-09-01,2012-09,1,142320,3,25,895643.5,1009655.0,278.0,233.0
2012-09-01,2012-09,1,91113,4,33,904244.2,1013899.0,278.0,233.0
2012-09-01,2012-09,1,91123,4,33,904244.2,1013899.0,278.0,233.0
2012-09-01,2012-09,1,142320,4,62,908863.7,1020101.0,278.0,233.0
2012-09-01,2012-09,1,71030,4,33,903987.0,1014170.0,278.0,233.0
2012-09-01,2012-09,1,64601,4,35,908773.8,1015571.0,278.0,233.0
2012-09-01,2012-09,1,182130,6,68,898602.5,1034566.0,278.0,233.0
2012-09-01,2012-09,1,31111,7,52,890208.3,1035198.0,278.0,233.0
2012-09-01,2012-09,1,51312,6,69,896014.3,1034664.0,278.0,233.0
2012-09-01,2012-09,1,71013,6,72,893297.4,1043294.0,278.0,233.0
2012-09-01,2012-09,1,65701,4,38,888628.4,1026138.0,278.0,233.0
2012-09-01,2012-09,1,42014,1,16,890764.1,1003233.0,278.0,233.0
2012-09-01,2012-09,1,211000,1,2,889254.4,987884.8,278.0,233.0
2012-09-01,2012-09,1,41016,9,39,889736.4,1017145.0,278.0,233.0
2012-09-01,2012-09,1,142320,6,69,895569.5,1036101.0,278.0,233.0
2012-09-01,2012-09,1,64711,6,73,894198.5,1051112.0,278.0,233.0
2012-09-01,2012-09,1,266510,9,59,898142.4,1025042.0,278.0,233.0
2012-09-01,2012-09,1,71013,4,35,909309.0,1018339.0,278.0,233.0
2012-09-01,2012-09,-1,71013,4,35,909309.0,1018339.0,278.0,233.0
2012-09-01,2012-09,1,263299,6,74,0.0,0.0,278.0,233.0
2012-09-01,2012-09,1,41011,7,50,884579.6,1036092.0,278.0,233.0
2012-09-01,2012-09,1,41011,7,50,884579.6,1036092.0,278.0,233.0
2012-09-01,2012-09,1,41011,7,50,884579.6,1036092.0,278.0,233.0
2012-09-01,2012-09,1,265321,4,35,910087.8,1014403.0,278.0,233.0
2012-09-01,2012-09,1,265321,2,88,878828.2,994423.4,278.0,233.0
2012-09-01,2012-09,1,241100,7,48,881387.9,1028684.0,278.0,233.0
2012-09-01,2012-09,1,71013,6,70,891035.4,1035280.0,278.0,233.0
2012-09-01,2012-09,1,31311,5,59,899622.1,1026214.0,278.0,233.0
2012-09-01,2012-09,1,65701,7,46,878447.3,1026349.0,278.0,233.0
2012-09-01,2012-09,1,71013,6,69,895152.2,1037234.0,278.0,233.0
2012-09-01,2012-09,1,266510,5,64,909945.4,1026540.0,278.0,233.0
2012-09-01,2012-09,1,142320,1,18,898666.4,1001734.0,278.0,233.0
2012-09-01,2012-09,1,67701,9,38,888418.1,1021680.0,278.0,233.0
2012-09-01,2012-09,1,265321,1,16,892985.3,1001436.0,278.0,233.0
2012-09-01,2012-09,1,51312,4,63,907461.9,1023892.0,278.0,233.0
2012-09-01,2012-09,1,65701,9,38,889884.4,1024565.0,278.0,233.0
2012-09-01,2012-09,1,66601,3,15,893311.8,1007908.0,278.0,233.0
2012-09-01,2012-09,1,64711,9,37,898574.5,1020432.0,278.0,233.0
2012-09-01,2012-09,1,229999,8,55,891006.9,1032707.0,278.0,233.0
2012-09-01,2012-09,1,67701,3,25,895693.6,1010884.0,278.0,233.0
2012-09-02,2012-09,1,61701,9,39,891392.9,1017424.0,289.0,233.0
2012-09-02,2012-09,1,172100,9,77,898008.9,1021010.0,289.0,233.0
2012-09-02,2012-09,1,71013,2,44,875496.8,1017736.0,289.0,233.0
2012-09-02,2012-09,1,142320,3,25,895967.4,1009318.0,289.0,233.0
2012-09-02,2012-09,1,265321,9,38,886931.8,1020171.0,289.0,233.0
2012-09-02,2012-09,1,142320,3,15,889895.8,1008803.0,289.0,233.0
2012-09-02,2012-09,1,211000,1,2,887323.2,986807.5,289.0,233.0
2012-09-02,2012-09,1,71040,4,33,904394.9,1014251.0,289.0,233.0
2012-09-02,2012-09,1,71030,7,78,881696.4,1033801.0,289.0,233.0
2012-09-02,2012-09,1,117000,6,74,894103.7,1050378.0,289.0,233.0
2012-09-02,2012-09,1,64601,7,51,887661.3,1026321.0,289.0,233.0
2012-09-02,2012-09,1,51211,4,35,907483.0,1018737.0,289.0,233.0
2012-09-02,2012-09,1,71030,1,16,894065.3,1000772.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,1,889613.7,989689.8,289.0,233.0
2012-09-02,2012-09,1,65701,7,51,887847.9,1027750.0,289.0,233.0
2012-09-02,2012-09,1,265321,6,72,893570.3,1042426.0,289.0,233.0
2012-09-02,2012-09,1,182130,5,67,902159.7,1031417.0,289.0,233.0
2012-09-02,2012-09,1,51112,1,3,890164.6,995759.8,289.0,233.0
2012-09-02,2012-09,1,229999,4,36,904218.4,1018674.0,289.0,233.0
2012-09-02,2012-09,1,51322,5,59,899993.1,1026444.0,289.0,233.0
2012-09-02,2012-09,1,142320,7,46,879784.0,1025977.0,289.0,233.0
2012-09-02,2012-09,1,43013,3,19,898195.2,1005150.0,289.0,233.0
2012-09-02,2012-09,1,142320,5,68,899249.1,1032917.0,289.0,233.0
2012-09-02,2012-09,1,51330,2,14,885193.4,1004870.0,289.0,233.0
2012-09-02,2012-09,1,51322,2,6,880162.3,995920.4,289.0,233.0
2012-09-02,2012-09,1,263120,6,70,890074.4,1037079.0,289.0,233.0
2012-09-02,2012-09,1,265321,1,1,892231.8,992302.4,289.0,233.0
2012-09-02,2012-09,1,266510,4,36,903731.7,1018016.0,289.0,233.0
2012-09-02,2012-09,1,73413,1,1,893158.3,995792.1,289.0,233.0
2012-09-02,2012-09,1,142320,6,76,890823.9,1045697.0,289.0,233.0
2012-09-02,2012-09,1,122000,2,82,880639.5,1020186.0,289.0,233.0
2012-09-02,2012-09,1,42016,8,58,894632.9,1027105.0,289.0,233.0
2012-09-02,2012-09,1,41011,8,56,897351.8,1028298.0,289.0,233.0
2012-09-02,2012-09,1,265321,2,14,885597.1,1006290.0,289.0,233.0
2012-09-02,2012-09,1,91113,8,53,888733.3,1026260.0,289.0,233.0
2012-09-02,2012-09,1,64601,9,39,0.0,0.0,289.0,233.0
2012-09-02,2012-09,1,182130,6,76,889050.8,1044981.0,289.0,233.0
2012-09-02,2012-09,1,265321,6,69,897826.8,1037741.0,289.0,233.0
2012-09-02,2012-09,1,63701,3,25,893788.8,1005469.0,289.0,233.0
2012-09-02,2012-09,1,182400,3,24,899242.4,1009280.0,289.0,233.0
2012-09-02,2012-09,1,69602,3,15,893412.9,1007041.0,289.0,233.0
2012-09-02,2012-09,1,266510,3,15,891583.8,1004871.0,289.0,233.0
2012-09-02,2012-09,1,52312,9,59,898977.0,1025706.0,289.0,233.0
2012-09-02,2012-09,1,64601,4,35,910755.9,1017158.0,289.0,233.0
2012-09-02,2012-09,1,64701,3,22,900836.8,1007500.0,289.0,233.0
2012-09-02,2012-09,1,71040,1,16,897211.3,1000580.0,289.0,233.0
2012-09-02,2012-09,1,263299,3,24,899242.4,1009280.0,289.0,233.0
2012-09-02,2012-09,1,64601,2,82,876466.0,1019992.0,289.0,233.0
2012-09-02,2012-09,1,182400,3,19,897750.3,1004860.0,289.0,233.0
2012-09-02,2012-09,1,182999,1,2,888849.3,987206.7,289.0,233.0
2012-09-02,2012-09,1,117000,5,59,899203.5,1026682.0,289.0,233.0
2012-09-02,2012-09,1,266999,8,57,893536.9,1028555.0,289.0,233.0
2012-09-02,2012-09,1,91113,8,53,888503.4,1026317.0,289.0,233.0
2012-09-02,2012-09,1,71013,4,33,903929.0,1014003.0,289.0,233.0
2012-09-02,2012-09,1,64601,4,36,905556.8,1019980.0,289.0,233.0
2012-09-02,2012-09,1,64601,4,35,909451.5,1018921.0,289.0,233.0
2012-09-02,2012-09,1,142320,4,62,909067.0,1020843.0,289.0,233.0
2012-09-02,2012-09,1,265321,8,56,892770.6,1033039.0,289.0,233.0
2012-09-02,2012-09,1,44012,4,35,906343.9,1016785.0,289.0,233.0
2012-09-02,2012-09,1,64711,4,35,910439.8,1019012.0,289.0,233.0
2012-09-02,2012-09,1,71013,3,27,891111.0,1013228.0,289.0,233.0
2012-09-02,2012-09,1,31421,5,59,901069.3,1029712.0,289.0,233.0
2012-09-02,2012-09,1,103000,9,59,902122.6,1020974.0,289.0,233.0
2012-09-02,2012-09,1,65701,0,0,0.0,0.0,289.0,233.0
2012-09-02,2012-09,1,65701,2,14,881409.6,1006342.0,289.0,233.0
2012-09-02,2012-09,1,64601,3,21,902995.5,1008549.0,289.0,233.0
2012-09-02,2012-09,1,182400,2,7,884578.1,1004310.0,289.0,233.0
2012-09-02,2012-09,1,51212,8,54,889769.8,1028104.0,289.0,233.0
2012-09-02,2012-09,1,182400,6,79,898617.2,1037383.0,289.0,233.0
2012-09-02,2012-09,1,142320,3,27,892282.8,1013228.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,6,882855.9,998513.6,289.0,233.0
2012-09-02,2012-09,1,265321,4,36,904372.4,1018055.0,289.0,233.0
2012-09-02,2012-09,1,142320,6,69,891910.8,1036791.0,289.0,233.0
2012-09-02,2012-09,1,51312,3,23,900925.7,1011546.0,289.0,233.0
2012-09-02,2012-09,1,65701,4,35,907107.0,1017932.0,289.0,233.0
2012-09-02,2012-09,1,66601,9,37,895038.9,1020444.0,289.0,233.0
2012-09-02,2012-09,1,142320,4,62,908656.6,1021197.0,289.0,233.0
2012-09-02,2012-09,1,142320,6,72,893740.5,1043335.0,289.0,233.0
2012-09-02,2012-09,1,73313,2,12,882942.3,1013212.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,16,894530.5,1002620.0,289.0,233.0
2012-09-02,2012-09,1,65601,6,74,897449.1,1049251.0,289.0,233.0
2012-09-02,2012-09,1,91113,8,53,889012.9,1028347.0,289.0,233.0
2012-09-02,2012-09,1,178200,4,35,908727.5,1018889.0,289.0,233.0
2012-09-02,2012-09,1,266400,1,16,895101.8,1000943.0,289.0,233.0
2012-09-02,2012-09,1,67701,4,32,902140.0,1012599.0,289.0,233.0
2012-09-02,2012-09,1,142320,6,68,898607.5,1034676.0,289.0,233.0
2012-09-02,2012-09,1,41011,3,15,888542.1,1008068.0,289.0,233.0
2012-09-02,2012-09,1,142320,3,21,903535.2,1009099.0,289.0,233.0
2012-09-02,2012-09,1,65701,9,38,887891.8,1025894.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,2,888185.1,987950.9,289.0,233.0
2012-09-02,2012-09,1,64601,2,13,881775.2,1011144.0,289.0,233.0
2012-09-02,2012-09,1,265321,7,48,883022.4,1030993.0,289.0,233.0
2012-09-02,2012-09,1,71040,5,59,898763.9,1028892.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,16,897181.1,1000389.0,289.0,233.0
2012-09-02,2012-09,1,64711,9,31,895196.5,1015925.0,289.0,233.0
2012-09-02,2012-09,1,64701,2,11,880947.6,1013742.0,289.0,233.0
2012-09-02,2012-09,1,64711,9,29,894354.8,1015713.0,289.0,233.0
2012-09-02,2012-09,1,64711,2,10,875707.3,1012628.0,289.0,233.0
2012-09-02,2012-09,1,42016,8,53,888321.2,1028648.0,289.0,233.0
2012-09-02,2012-09,1,42016,8,53,888321.2,1028648.0,289.0,233.0
2012-09-02,2012-09,1,42013,8,53,888321.2,1028648.0,289.0,233.0
2012-09-02,2012-09,1,265321,4,62,908415.2,1020393.0,289.0,233.0
2012-09-02,2012-09,1,142320,1,1,893509.7,992909.8,289.0,233.0
2012-09-02,2012-09,1,73313,1,16,892112.1,996999.4,289.0,233.0
2012-09-02,2012-09,1,65701,9,38,891311.5,1021816.0,289.0,233.0
2012-09-02,2012-09,1,263299,2,11,880723.3,1014242.0,289.0,233.0
2012-09-02,2012-09,1,83000,6,71,893483.6,1041679.0,289.0,233.0
2012-09-02,2012-09,1,265321,1,16,890367.8,997660.7,289.0,233.0
2012-09-02,2012-09,1,151140,5,65,903358.1,1030211.0,289.0,233.0
2012-09-02,2012-09,1,151130,9,39,889505.1,1016968.0,289.0,233.0
2012-09-02,2012-09,1,91113,6,72,893440.3,1043570.0,289.0,233.0
2012-09-02,2012-09,1,36421,4,36,902363.3,1018827.0,289.0,233.0
2012-09-02,2012-09,1,265321,3,19,895044.6,1003615.0,289.0,233.0
2012-09-02,2012-09,1,91114,2,44,877174.1,1018741.0,289.0,233.0
2012-09-02,2012-09,1,64711,4,36,905758.8,1019487.0,289.0,233.0
2012-09-02,2012-09,1,71030,3,23,899756.0,1011013.0,289.0,233.0
2012-09-02,2012-09,1,71030,5,65,903574.6,1031001.0,289.0,233.0
2012-09-02,2012-09,1,266510,1,1,889867.3,989666.3,289.0,233.0
2012-09-02,2012-09,1,64701,9,29,894852.6,1015265.0,289.0,233.0
2012-09-02,2012-09,1,142320,6,70,890074.4,1037079.0,289.0,233.0
2012-09-02,2012-09,1,241100,2,6,879736.9,1000533.0,289.0,233.0
2012-09-02,2012-09,1,42015,9,31,897563.7,1015273.0,289.0,233.0
2012-09-02,2012-09,1,91124,9,31,897563.7,1015273.0,289.0,233.0
2012-09-02,2012-09,1,67601,1,16,891815.9,997201.8,289.0,233.0
2012-09-02,2012-09,1,229999,4,36,904155.7,1018384.0,289.0,233.0
2012-09-02,2012-09,1,178100,8,54,891211.6,1028895.0,289.0,233.0
2012-09-02,2012-09,1,51112,3,15,890547.4,1007509.0,289.0,233.0
2012-09-02,2012-09,1,241100,4,62,908605.4,1021005.0,289.0,233.0
2012-09-03,2012-09,1,71030,2,44,876049.3,1019257.0,311.0,233.0
2012-09-03,2012-09,1,65701,9,39,891050.3,1017832.0,311.0,233.0
2012-09-03,2012-09,1,64701,7,48,879644.7,1031102.0,311.0,233.0
2012-09-03,2012-09,1,64711,3,18,899691.8,1002518.0,311.0,233.0
2012-09-03,2012-09,1,64701,2,11,879237.4,1010320.0,311.0,233.0
2012-09-03,2012-09,1,41011,9,77,898458.6,1020586.0,311.0,233.0
2012-09-03,2012-09,1,41021,9,77,898458.6,1020586.0,311.0,233.0
2012-09-03,2012-09,1,71030,9,38,892343.7,1023746.0,311.0,233.0
2012-09-03,2012-09,1,65601,9,37,898355.5,1019589.0,311.0,233.0
2012-09-03,2012-09,1,51312,3,15,890236.7,1007359.0,311.0,233.0
2012-09-03,2012-09,1,142320,6,71,894712.9,1040582.0,311.0,233.0
2012-09-03,2012-09,1,91113,1,5,889284.4,997491.8,311.0,233.0
2012-09-03,2012-09,1,72113,4,35,910714.9,1018451.0,311.0,233.0
2012-09-03,2012-09,1,67701,9,38,887807.4,1022871.0,311.0,233.0
2012-09-03,2012-09,1,182400,6,76,889065.2,1046685.0,311.0,233.0
2012-09-03,2012-09,1,69602,9,28,890115.3,1014286.0,311.0,233.0
2012-09-03,2012-09,1,162000,1,1,890499.4,990927.1,311.0,233.0
2012-09-03,2012-09,1,142320,3,15,888365.3,1005230.0,311.0,233.0
2012-09-03,2012-09,1,43012,9,59,900892.4,1022512.0,311.0,233.0
2012-09-03,2012-09,1,51112,7,38,885115.6,1025593.0,311.0,233.0
2012-09-03,2012-09,1,64601,3,30,896234.9,1005947.0,311.0,233.0
2012-09-03,2012-09,1,91303,1,1,891112.3,990842.2,311.0,233.0
2012-09-03,2012-09,1,182400,2,13,886091.9,1009575.0,311.0,233.0
2012-09-03,2012-09,1,67701,2,9,877024.8,1005544.0,311.0,233.0
2012-09-03,2012-09,-1,67701,2,9,877024.8,1005544.0,311.0,233.0
2012-09-03,2012-09,1,266510,4,33,904465.6,1013660.0,311.0,233.0
2012-09-03,2012-09,1,64711,3,18,898790.0,1004083.0,311.0,233.0
2012-09-03,2012-09,1,69602,3,27,891987.4,1011595.0,311.0,233.0
2012-09-03,2012-09,1,91114,6,68,898610.6,1036225.0,311.0,233.0
2012-09-03,2012-09,1,91114,8,56,892100.3,1032025.0,311.0,233.0
2012-09-03,2012-09,1,65701,1,18,898294.4,1001794.0,311.0,233.0
2012-09-03,2012-09,1,51312,3,27,891692.1,1011120.0,311.0,233.0
2012-09-03,2012-09,1,142320,9,38,891455.3,1022668.0,311.0,233.0
2012-09-03,2012-09,1,63701,4,35,907958.0,1018887.0,311.0,233.0
